2022-05-30 21:02:41,987 INFO    MainThread:93031 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-05-30 21:02:53,862 INFO    MainThread:93031 [wandb_init.py:_resume_backend():350] resuming backend
2022-05-30 21:03:06,443 INFO    MainThread:93031 [wandb_init.py:_pause_backend():341] pausing backend
2022-05-30 21:03:06,444 INFO    MainThread:93031 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-05-30 21:06:29,850 INFO    MainThread:93031 [wandb_init.py:_resume_backend():350] resuming backend
2022-05-30 21:06:29,876 INFO    MainThread:93031 [wandb_init.py:_pause_backend():341] pausing backend
2022-05-30 21:06:29,877 INFO    MainThread:93031 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-05-30 21:06:33,317 INFO    MainThread:93031 [wandb_init.py:_resume_backend():350] resuming backend
2022-05-30 21:06:38,870 INFO    MainThread:93031 [wandb_init.py:_pause_backend():341] pausing backend
2022-05-30 21:06:38,871 INFO    MainThread:93031 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-05-30 21:06:38,891 INFO    MainThread:93031 [wandb_init.py:_resume_backend():350] resuming backend
2022-05-30 21:07:29,941 INFO    MainThread:93031 [wandb_init.py:_pause_backend():341] pausing backend
2022-05-30 21:07:29,941 INFO    MainThread:93031 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-05-30 21:07:52,100 INFO    MainThread:93031 [wandb_init.py:_resume_backend():350] resuming backend
2022-05-30 21:08:27,570 INFO    MainThread:93031 [wandb_init.py:_pause_backend():341] pausing backend
2022-05-30 21:08:27,575 INFO    MainThread:93031 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-05-30 21:17:33,863 INFO    MainThread:93031 [wandb_init.py:_resume_backend():350] resuming backend
2022-05-30 21:18:00,009 INFO    MainThread:93031 [wandb_init.py:_pause_backend():341] pausing backend
2022-05-30 21:18:00,010 INFO    MainThread:93031 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-05-30 21:32:07,089 INFO    MainThread:93031 [wandb_init.py:_resume_backend():350] resuming backend
2022-05-30 21:32:07,209 INFO    MainThread:93031 [wandb_init.py:_pause_backend():341] pausing backend
2022-05-30 21:32:07,209 INFO    MainThread:93031 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-05-30 21:32:10,014 INFO    MainThread:93031 [wandb_init.py:_resume_backend():350] resuming backend
2022-05-30 21:32:10,049 INFO    MainThread:93031 [wandb_init.py:_pause_backend():341] pausing backend
2022-05-30 21:32:10,049 INFO    MainThread:93031 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-05-30 21:41:05,072 INFO    MainThread:93031 [wandb_init.py:_resume_backend():350] resuming backend
2022-05-30 21:41:05,147 INFO    MainThread:93031 [wandb_init.py:_pause_backend():341] pausing backend
2022-05-30 21:41:05,148 INFO    MainThread:93031 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-05-30 21:41:24,713 INFO    MainThread:93031 [wandb_init.py:_resume_backend():350] resuming backend
2022-05-30 21:41:24,717 INFO    MainThread:93031 [wandb_init.py:_pause_backend():341] pausing backend
2022-05-30 21:41:24,718 INFO    MainThread:93031 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-05-30 21:45:51,931 INFO    MainThread:93031 [wandb_init.py:_resume_backend():350] resuming backend
2022-05-30 21:45:51,933 INFO    MainThread:93031 [wandb_init.py:_pause_backend():341] pausing backend
2022-05-30 21:45:51,933 INFO    MainThread:93031 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-05-30 21:50:17,785 INFO    MainThread:93031 [wandb_init.py:_resume_backend():350] resuming backend
