2022-05-30 13:10:43,868 INFO    MainThread:64880 [wandb_init.py:_resume_backend():350] resuming backend
2022-05-30 13:10:45,743 INFO    MainThread:64880 [wandb_init.py:_pause_backend():341] pausing backend
2022-05-30 13:10:45,743 INFO    MainThread:64880 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-05-30 13:12:24,051 INFO    MainThread:64880 [wandb_init.py:_resume_backend():350] resuming backend
2022-05-30 13:12:25,673 INFO    MainThread:64880 [wandb_init.py:_pause_backend():341] pausing backend
2022-05-30 13:12:25,673 INFO    MainThread:64880 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-05-30 13:27:20,982 INFO    MainThread:64880 [wandb_init.py:_resume_backend():350] resuming backend
2022-05-30 13:27:22,761 INFO    MainThread:64880 [wandb_init.py:_pause_backend():341] pausing backend
2022-05-30 13:27:22,762 INFO    MainThread:64880 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-05-30 13:29:31,655 INFO    MainThread:64880 [wandb_init.py:_resume_backend():350] resuming backend
2022-05-30 13:29:57,827 INFO    MainThread:64880 [wandb_init.py:_pause_backend():341] pausing backend
2022-05-30 13:29:57,828 INFO    MainThread:64880 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-05-30 13:30:03,452 INFO    MainThread:64880 [wandb_init.py:_resume_backend():350] resuming backend
2022-05-30 13:30:08,695 INFO    MainThread:64880 [wandb_init.py:_pause_backend():341] pausing backend
2022-05-30 13:30:08,695 INFO    MainThread:64880 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-05-30 13:41:31,507 INFO    MainThread:64880 [wandb_init.py:_resume_backend():350] resuming backend
2022-05-30 13:41:35,754 INFO    MainThread:64880 [wandb_init.py:_pause_backend():341] pausing backend
2022-05-30 13:41:35,754 INFO    MainThread:64880 [jupyter.py:save_ipynb():377] not saving jupyter notebook
